u,v,channel_capacity_sat,unweighted_betweenness,fee_weighted_betweenness,baseline_usage,unweighted_betweenness_norm,fee_weighted_betweenness_norm,baseline_usage_norm,hybrid_score
02ad3fea735a00896607a626caddb03338f52c0651670bb05815401e5e74cc4cee,032d4baebebfdeab7a2ecef2fbe109cbef10de95f05aa54090fdb687789547dbf5,500000,2.2870719159673703e-05,2.696097524438904e-05,0,0.00407979012281956,0.0009698100354590929,0.0,0.00048490501772954645
03c80be3937717b502e66dc6cf8ba2881c9e68a8398bfa08c2866babfc88a729f3,03e843665ab212ce90ceb6a476fec5d9724013542f8ee1df52340c682c03a67db4,613308,2.249794595250043e-05,0.0,0,0.004013293025021304,0.0,0.0,0.0
0230465203e24e014c0879067908f24cee03ef708e5a1b6fa1c2f816c6a5d41edf,03b2312fa65b43b9ebc6d824af6ac0ad2cee7a490fd3a79af25f7a77bdd6f25c42,500000,6.247806083924837e-06,0.0,0,0.001114514037469916,0.0,0.0,0.0
029afc726a18abc8dc75ef6c9ed34354c275261086597d98067dd972bd72965943,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,500002,9.266959382938633e-05,2.6827733736001006e-05,2,0.01653085287573549,0.0009650172210003017,0.011560693641618497,0.006262855431309399
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,035d78f9199f1fe3bc8fb77b3ccb987dfab0e86658408b41da1f6887bdb9706497,100000,0.0012388139436448377,0.002190134642003272,1,0.22098565663841865,0.07878107284948524,0.005780346820809248,0.04228070983514724
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,03ca84b5bbc93b1c40d848078885023aa930f1990abc81fb6f300ffce340c11478,500000,0.000773479571342358,0.0019119667799169498,3,0.13797704800334232,0.06877512975031418,0.017341040462427744,0.043058085106370964
0373ca948ffd4cbbd08488c480aa7c43b57e9446c8ac6d3fe1cc92392e39e9eb95,03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,1500000,4.122876041896487e-06,0.0,0,0.0007354586812904867,0.0,0.0,0.0
0218078e511de456bba70dda5e76279a949065391f41060deccb1085ac03ee4c9b,0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,239999,0.0002068450753576895,0.0003782264046422504,0,0.036898030600022856,0.013605137038728001,0.0,0.006802568519364001
0330f0afe893e809d8790b26b40d9353f586ef0894d4ae704d06be24538c030457,03c2c348fac3e4953a797ba632ae8379bd4ae0ccc8d2598b7207eb62019fcbd875,16777215,6.021062668083349e-06,0.0,0,0.0010740664441123984,0.0,0.0,0.0
03ae56e5cc4edb357407727d52372a6bee32bc870802b0888961b01b49625a1815,03f09c85dae5712b682d28bf2bf558102f3e5a6d27ba2a1daf8da49984c8ca53b7,315000,1.792285981700182e-05,0.00011822490667337776,0,0.0031971669077644708,0.004252654063651422,0.0,0.002126327031825711
